id,kode_provinsi,nama_provinsi,kode_kabupaten_kota,nama_kabupaten_kota,kategori_usaha,proyeksi_jumlah_umkm,satuan,tahun
1686,32.0,JAWA BARAT,3207,KABUPATEN CIAMIS,KONVEKSI,10539,UNIT,2023
1687,32.0,JAWA BARAT,3207,KABUPATEN CIAMIS,KULINER,76110,UNIT,2023
1688,32.0,JAWA BARAT,3207,KABUPATEN CIAMIS,MAKANAN,55668,UNIT,2023
1689,32.0,JAWA BARAT,3207,KABUPATEN CIAMIS,MINUMAN,10327,UNIT,2023
1690,32.0,JAWA BARAT,3207,KABUPATEN CIAMIS,JASA/LAINNYA,24050,UNIT,2023
1691,32.0,JAWA BARAT,3208,KABUPATEN KUNINGAN,AKSESORIS,336,UNIT,2023
1692,32.0,JAWA BARAT,3208,KABUPATEN KUNINGAN,BATIK,336,UNIT,2023
1693,32.0,JAWA BARAT,3208,KABUPATEN KUNINGAN,BORDIR,48,UNIT,2023
1694,32.0,JAWA BARAT,3208,KABUPATEN KUNINGAN,CRAFT,12009,UNIT,2023
1695,32.0,JAWA BARAT,3208,KABUPATEN KUNINGAN,FASHION,11721,UNIT,2023
1696,32.0,JAWA BARAT,3208,KABUPATEN KUNINGAN,KONVEKSI,7157,UNIT,2023
1697,32.0,JAWA BARAT,3208,KABUPATEN KUNINGAN,KULINER,51687,UNIT,2023
1698,32.0,JAWA BARAT,3208,KABUPATEN KUNINGAN,MAKANAN,37805,UNIT,2023
1699,32.0,JAWA BARAT,3208,KABUPATEN KUNINGAN,MINUMAN,7013,UNIT,2023
1700,32.0,JAWA BARAT,3208,KABUPATEN KUNINGAN,JASA/LAINNYA,16332,UNIT,2023
1701,32.0,JAWA BARAT,3209,KABUPATEN CIREBON,AKSESORIS,895,UNIT,2023
1702,32.0,JAWA BARAT,3209,KABUPATEN CIREBON,BATIK,895,UNIT,2023
1703,32.0,JAWA BARAT,3209,KABUPATEN CIREBON,BORDIR,128,UNIT,2023
1704,32.0,JAWA BARAT,3209,KABUPATEN CIREBON,CRAFT,31971,UNIT,2023
1705,32.0,JAWA BARAT,3209,KABUPATEN CIREBON,FASHION,31203,UNIT,2023
1706,32.0,JAWA BARAT,3209,KABUPATEN CIREBON,KONVEKSI,19055,UNIT,2023
1707,32.0,JAWA BARAT,3209,KABUPATEN CIREBON,KULINER,137602,UNIT,2023
1708,32.0,JAWA BARAT,3209,KABUPATEN CIREBON,MAKANAN,100644,UNIT,2023
1709,32.0,JAWA BARAT,3209,KABUPATEN CIREBON,MINUMAN,18671,UNIT,2023
1710,32.0,JAWA BARAT,3209,KABUPATEN CIREBON,JASA/LAINNYA,43480,UNIT,2023
1711,32.0,JAWA BARAT,3210,KABUPATEN MAJALENGKA,AKSESORIS,556,UNIT,2023
1712,32.0,JAWA BARAT,3210,KABUPATEN MAJALENGKA,BATIK,556,UNIT,2023
1713,32.0,JAWA BARAT,3210,KABUPATEN MAJALENGKA,BORDIR,79,UNIT,2023
1714,32.0,JAWA BARAT,3210,KABUPATEN MAJALENGKA,CRAFT,19851,UNIT,2023
1715,32.0,JAWA BARAT,3210,KABUPATEN MAJALENGKA,FASHION,19374,UNIT,2023
1716,32.0,JAWA BARAT,3210,KABUPATEN MAJALENGKA,KONVEKSI,11831,UNIT,2023
1717,32.0,JAWA BARAT,3210,KABUPATEN MAJALENGKA,KULINER,85437,UNIT,2023
1718,32.0,JAWA BARAT,3210,KABUPATEN MAJALENGKA,MAKANAN,62490,UNIT,2023
1719,32.0,JAWA BARAT,3210,KABUPATEN MAJALENGKA,MINUMAN,11593,UNIT,2023
1720,32.0,JAWA BARAT,3210,KABUPATEN MAJALENGKA,JASA/LAINNYA,26997,UNIT,2023
1721,32.0,JAWA BARAT,3211,KABUPATEN SUMEDANG,AKSESORIS,412,UNIT,2023
1722,32.0,JAWA BARAT,3211,KABUPATEN SUMEDANG,BATIK,412,UNIT,2023
1723,32.0,JAWA BARAT,3211,KABUPATEN SUMEDANG,BORDIR,59,UNIT,2023
1724,32.0,JAWA BARAT,3211,KABUPATEN SUMEDANG,CRAFT,14707,UNIT,2023
1725,32.0,JAWA BARAT,3211,KABUPATEN SUMEDANG,FASHION,14354,UNIT,2023
1726,32.0,JAWA BARAT,3211,KABUPATEN SUMEDANG,KONVEKSI,8765,UNIT,2023
1727,32.0,JAWA BARAT,3211,KABUPATEN SUMEDANG,KULINER,63300,UNIT,2023
1728,32.0,JAWA BARAT,3211,KABUPATEN SUMEDANG,MAKANAN,46298,UNIT,2023
1729,32.0,JAWA BARAT,3211,KABUPATEN SUMEDANG,MINUMAN,8589,UNIT,2023
1730,32.0,JAWA BARAT,3211,KABUPATEN SUMEDANG,JASA/LAINNYA,20002,UNIT,2023
1731,32.0,JAWA BARAT,3212,KABUPATEN INDRAMAYU,AKSESORIS,677,UNIT,2023
1732,32.0,JAWA BARAT,3212,KABUPATEN INDRAMAYU,BATIK,677,UNIT,2023
1733,32.0,JAWA BARAT,3212,KABUPATEN INDRAMAYU,BORDIR,97,UNIT,2023
1734,32.0,JAWA BARAT,3212,KABUPATEN INDRAMAYU,CRAFT,24180,UNIT,2023
1735,32.0,JAWA BARAT,3212,KABUPATEN INDRAMAYU,FASHION,23599,UNIT,2023
1736,32.0,JAWA BARAT,3212,KABUPATEN INDRAMAYU,KONVEKSI,14411,UNIT,2023
1737,32.0,JAWA BARAT,3212,KABUPATEN INDRAMAYU,KULINER,104069,UNIT,2023
1738,32.0,JAWA BARAT,3212,KABUPATEN INDRAMAYU,MAKANAN,76118,UNIT,2023
1739,32.0,JAWA BARAT,3212,KABUPATEN INDRAMAYU,MINUMAN,14121,UNIT,2023
1740,32.0,JAWA BARAT,3212,KABUPATEN INDRAMAYU,JASA/LAINNYA,32884,UNIT,2023
1741,32.0,JAWA BARAT,3213,KABUPATEN SUBANG,AKSESORIS,602,UNIT,2023
1742,32.0,JAWA BARAT,3213,KABUPATEN SUBANG,BATIK,602,UNIT,2023
1743,32.0,JAWA BARAT,3213,KABUPATEN SUBANG,BORDIR,86,UNIT,2023
1744,32.0,JAWA BARAT,3213,KABUPATEN SUBANG,CRAFT,21488,UNIT,2023
1745,32.0,JAWA BARAT,3213,KABUPATEN SUBANG,FASHION,20972,UNIT,2023
1746,32.0,JAWA BARAT,3213,KABUPATEN SUBANG,KONVEKSI,12807,UNIT,2023
1747,32.0,JAWA BARAT,3213,KABUPATEN SUBANG,KULINER,92484,UNIT,2023
1748,32.0,JAWA BARAT,3213,KABUPATEN SUBANG,MAKANAN,67644,UNIT,2023
1749,32.0,JAWA BARAT,3213,KABUPATEN SUBANG,MINUMAN,12549,UNIT,2023
1750,32.0,JAWA BARAT,3213,KABUPATEN SUBANG,JASA/LAINNYA,29224,UNIT,2023
1751,32.0,JAWA BARAT,3214,KABUPATEN PURWAKARTA,AKSESORIS,309,UNIT,2023
1752,32.0,JAWA BARAT,3214,KABUPATEN PURWAKARTA,BATIK,309,UNIT,2023
1753,32.0,JAWA BARAT,3214,KABUPATEN PURWAKARTA,BORDIR,44,UNIT,2023
1754,32.0,JAWA BARAT,3214,KABUPATEN PURWAKARTA,CRAFT,11042,UNIT,2023
1755,32.0,JAWA BARAT,3214,KABUPATEN PURWAKARTA,FASHION,10777,UNIT,2023
1756,32.0,JAWA BARAT,3214,KABUPATEN PURWAKARTA,KONVEKSI,6581,UNIT,2023
1757,32.0,JAWA BARAT,3214,KABUPATEN PURWAKARTA,KULINER,47526,UNIT,2023
1758,32.0,JAWA BARAT,3214,KABUPATEN PURWAKARTA,MAKANAN,34761,UNIT,2023
1759,32.0,JAWA BARAT,3214,KABUPATEN PURWAKARTA,MINUMAN,6449,UNIT,2023
1760,32.0,JAWA BARAT,3214,KABUPATEN PURWAKARTA,JASA/LAINNYA,15017,UNIT,2023
1761,32.0,JAWA BARAT,3215,KABUPATEN KARAWANG,AKSESORIS,828,UNIT,2023
1762,32.0,JAWA BARAT,3215,KABUPATEN KARAWANG,BATIK,828,UNIT,2023
1763,32.0,JAWA BARAT,3215,KABUPATEN KARAWANG,BORDIR,118,UNIT,2023
1764,32.0,JAWA BARAT,3215,KABUPATEN KARAWANG,CRAFT,29566,UNIT,2023
1765,32.0,JAWA BARAT,3215,KABUPATEN KARAWANG,FASHION,28857,UNIT,2023
1766,32.0,JAWA BARAT,3215,KABUPATEN KARAWANG,KONVEKSI,17622,UNIT,2023
1767,32.0,JAWA BARAT,3215,KABUPATEN KARAWANG,KULINER,127253,UNIT,2023
1768,32.0,JAWA BARAT,3215,KABUPATEN KARAWANG,MAKANAN,93075,UNIT,2023
1769,32.0,JAWA BARAT,3215,KABUPATEN KARAWANG,MINUMAN,17267,UNIT,2023
1770,32.0,JAWA BARAT,3215,KABUPATEN KARAWANG,JASA/LAINNYA,40210,UNIT,2023
1771,32.0,JAWA BARAT,3216,KABUPATEN BEKASI,AKSESORIS,819,UNIT,2023
1772,32.0,JAWA BARAT,3216,KABUPATEN BEKASI,BATIK,819,UNIT,2023
1773,32.0,JAWA BARAT,3216,KABUPATEN BEKASI,BORDIR,117,UNIT,2023
1774,32.0,JAWA BARAT,3216,KABUPATEN BEKASI,CRAFT,29242,UNIT,2023
1775,32.0,JAWA BARAT,3216,KABUPATEN BEKASI,FASHION,28540,UNIT,2023
1776,32.0,JAWA BARAT,3216,KABUPATEN BEKASI,KONVEKSI,17428,UNIT,2023
1777,32.0,JAWA BARAT,3216,KABUPATEN BEKASI,KULINER,125857,UNIT,2023
1778,32.0,JAWA BARAT,3216,KABUPATEN BEKASI,MAKANAN,92053,UNIT,2023
1779,32.0,JAWA BARAT,3216,KABUPATEN BEKASI,MINUMAN,17077,UNIT,2023
1780,32.0,JAWA BARAT,3216,KABUPATEN BEKASI,JASA/LAINNYA,39769,UNIT,2023
1781,32.0,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,AKSESORIS,554,UNIT,2023
1782,32.0,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,BATIK,554,UNIT,2023
1783,32.0,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,BORDIR,79,UNIT,2023
1784,32.0,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,CRAFT,19780,UNIT,2023
1785,32.0,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,FASHION,19306,UNIT,2023
1786,32.0,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,KONVEKSI,11789,UNIT,2023
1787,32.0,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,KULINER,85135,UNIT,2023
1788,32.0,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,MAKANAN,62269,UNIT,2023
1789,32.0,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,MINUMAN,11552,UNIT,2023
1790,32.0,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,JASA/LAINNYA,26901,UNIT,2023
1791,32.0,JAWA BARAT,3218,KABUPATEN PANGANDARAN,AKSESORIS,214,UNIT,2023
1792,32.0,JAWA BARAT,3218,KABUPATEN PANGANDARAN,BATIK,214,UNIT,2023
1793,32.0,JAWA BARAT,3218,KABUPATEN PANGANDARAN,BORDIR,31,UNIT,2023
1794,32.0,JAWA BARAT,3218,KABUPATEN PANGANDARAN,CRAFT,7631,UNIT,2023
1795,32.0,JAWA BARAT,3218,KABUPATEN PANGANDARAN,FASHION,7448,UNIT,2023
1796,32.0,JAWA BARAT,3218,KABUPATEN PANGANDARAN,KONVEKSI,4548,UNIT,2023
1797,32.0,JAWA BARAT,3218,KABUPATEN PANGANDARAN,KULINER,32844,UNIT,2023
1798,32.0,JAWA BARAT,3218,KABUPATEN PANGANDARAN,MAKANAN,24022,UNIT,2023
1799,32.0,JAWA BARAT,3218,KABUPATEN PANGANDARAN,MINUMAN,4456,UNIT,2023
1800,32.0,JAWA BARAT,3218,KABUPATEN PANGANDARAN,JASA/LAINNYA,10378,UNIT,2023
1801,32.0,JAWA BARAT,3271,KOTA BOGOR,AKSESORIS,306,UNIT,2023
1802,32.0,JAWA BARAT,3271,KOTA BOGOR,BATIK,306,UNIT,2023
1803,32.0,JAWA BARAT,3271,KOTA BOGOR,BORDIR,44,UNIT,2023
1804,32.0,JAWA BARAT,3271,KOTA BOGOR,CRAFT,10936,UNIT,2023
1805,32.0,JAWA BARAT,3271,KOTA BOGOR,FASHION,10673,UNIT,2023
1806,32.0,JAWA BARAT,3271,KOTA BOGOR,KONVEKSI,6518,UNIT,2023
1807,32.0,JAWA BARAT,3271,KOTA BOGOR,KULINER,47068,UNIT,2023
1808,32.0,JAWA BARAT,3271,KOTA BOGOR,MAKANAN,34426,UNIT,2023
1809,32.0,JAWA BARAT,3271,KOTA BOGOR,MINUMAN,6387,UNIT,2023
1810,32.0,JAWA BARAT,3271,KOTA BOGOR,JASA/LAINNYA,14873,UNIT,2023
1811,32.0,JAWA BARAT,3272,KOTA SUKABUMI,AKSESORIS,142,UNIT,2023
1812,32.0,JAWA BARAT,3272,KOTA SUKABUMI,BATIK,142,UNIT,2023
1813,32.0,JAWA BARAT,3272,KOTA SUKABUMI,BORDIR,20,UNIT,2023
1814,32.0,JAWA BARAT,3272,KOTA SUKABUMI,CRAFT,5060,UNIT,2023
1815,32.0,JAWA BARAT,3272,KOTA SUKABUMI,FASHION,4939,UNIT,2023
1816,32.0,JAWA BARAT,3272,KOTA SUKABUMI,KONVEKSI,3016,UNIT,2023
1817,32.0,JAWA BARAT,3272,KOTA SUKABUMI,KULINER,21780,UNIT,2023
1818,32.0,JAWA BARAT,3272,KOTA SUKABUMI,MAKANAN,15930,UNIT,2023
1819,32.0,JAWA BARAT,3272,KOTA SUKABUMI,MINUMAN,2955,UNIT,2023
1820,32.0,JAWA BARAT,3272,KOTA SUKABUMI,JASA/LAINNYA,6882,UNIT,2023
1821,32.0,JAWA BARAT,3273,KOTA BANDUNG,AKSESORIS,1219,UNIT,2023
1822,32.0,JAWA BARAT,3273,KOTA BANDUNG,BATIK,1219,UNIT,2023
1823,32.0,JAWA BARAT,3273,KOTA BANDUNG,BORDIR,174,UNIT,2023
1824,32.0,JAWA BARAT,3273,KOTA BANDUNG,CRAFT,43530,UNIT,2023
1825,32.0,JAWA BARAT,3273,KOTA BANDUNG,FASHION,42486,UNIT,2023
1826,32.0,JAWA BARAT,3273,KOTA BANDUNG,KONVEKSI,25944,UNIT,2023
1827,32.0,JAWA BARAT,3273,KOTA BANDUNG,KULINER,187355,UNIT,2023
1828,32.0,JAWA BARAT,3273,KOTA BANDUNG,MAKANAN,137034,UNIT,2023
1829,32.0,JAWA BARAT,3273,KOTA BANDUNG,MINUMAN,25422,UNIT,2023
1830,32.0,JAWA BARAT,3273,KOTA BANDUNG,JASA/LAINNYA,59201,UNIT,2023
1831,32.0,JAWA BARAT,3274,KOTA CIREBON,AKSESORIS,143,UNIT,2023
1832,32.0,JAWA BARAT,3274,KOTA CIREBON,BATIK,143,UNIT,2023
1833,32.0,JAWA BARAT,3274,KOTA CIREBON,BORDIR,20,UNIT,2023
1834,32.0,JAWA BARAT,3274,KOTA CIREBON,CRAFT,5091,UNIT,2023
1835,32.0,JAWA BARAT,3274,KOTA CIREBON,FASHION,4969,UNIT,2023
1836,32.0,JAWA BARAT,3274,KOTA CIREBON,KONVEKSI,3034,UNIT,2023
1837,32.0,JAWA BARAT,3274,KOTA CIREBON,KULINER,21911,UNIT,2023
1838,32.0,JAWA BARAT,3274,KOTA CIREBON,MAKANAN,16026,UNIT,2023
1839,32.0,JAWA BARAT,3274,KOTA CIREBON,MINUMAN,2973,UNIT,2023
1840,32.0,JAWA BARAT,3274,KOTA CIREBON,JASA/LAINNYA,6924,UNIT,2023
1841,32.0,JAWA BARAT,3275,KOTA BEKASI,AKSESORIS,720,UNIT,2023
1842,32.0,JAWA BARAT,3275,KOTA BEKASI,BATIK,720,UNIT,2023
1843,32.0,JAWA BARAT,3275,KOTA BEKASI,BORDIR,103,UNIT,2023
1844,32.0,JAWA BARAT,3275,KOTA BEKASI,CRAFT,25700,UNIT,2023
1845,32.0,JAWA BARAT,3275,KOTA BEKASI,FASHION,25083,UNIT,2023
1846,32.0,JAWA BARAT,3275,KOTA BEKASI,KONVEKSI,15317,UNIT,2023
1847,32.0,JAWA BARAT,3275,KOTA BEKASI,KULINER,110612,UNIT,2023
1848,32.0,JAWA BARAT,3275,KOTA BEKASI,MAKANAN,80903,UNIT,2023
1849,32.0,JAWA BARAT,3275,KOTA BEKASI,MINUMAN,15009,UNIT,2023
1850,32.0,JAWA BARAT,3275,KOTA BEKASI,JASA/LAINNYA,34952,UNIT,2023
1851,32.0,JAWA BARAT,3276,KOTA DEPOK,AKSESORIS,575,UNIT,2023
1852,32.0,JAWA BARAT,3276,KOTA DEPOK,BATIK,575,UNIT,2023
1853,32.0,JAWA BARAT,3276,KOTA DEPOK,BORDIR,82,UNIT,2023
1854,32.0,JAWA BARAT,3276,KOTA DEPOK,CRAFT,20553,UNIT,2023
1855,32.0,JAWA BARAT,3276,KOTA DEPOK,FASHION,20059,UNIT,2023
1856,32.0,JAWA BARAT,3276,KOTA DEPOK,KONVEKSI,12249,UNIT,2023
1857,32.0,JAWA BARAT,3276,KOTA DEPOK,KULINER,88458,UNIT,2023
1858,32.0,JAWA BARAT,3276,KOTA DEPOK,MAKANAN,64700,UNIT,2023
1859,32.0,JAWA BARAT,3276,KOTA DEPOK,MINUMAN,12003,UNIT,2023
1860,32.0,JAWA BARAT,3276,KOTA DEPOK,JASA/LAINNYA,27952,UNIT,2023
1861,32.0,JAWA BARAT,3277,KOTA CIMAHI,AKSESORIS,202,UNIT,2023
1862,32.0,JAWA BARAT,3277,KOTA CIMAHI,BATIK,202,UNIT,2023
1863,32.0,JAWA BARAT,3277,KOTA CIMAHI,BORDIR,29,UNIT,2023
1864,32.0,JAWA BARAT,3277,KOTA CIMAHI,CRAFT,7203,UNIT,2023
1865,32.0,JAWA BARAT,3277,KOTA CIMAHI,FASHION,7030,UNIT,2023
1866,32.0,JAWA BARAT,3277,KOTA CIMAHI,KONVEKSI,4293,UNIT,2023
1867,32.0,JAWA BARAT,3277,KOTA CIMAHI,KULINER,31001,UNIT,2023
1868,32.0,JAWA BARAT,3277,KOTA CIMAHI,MAKANAN,22674,UNIT,2023
1869,32.0,JAWA BARAT,3277,KOTA CIMAHI,MINUMAN,4206,UNIT,2023
1870,32.0,JAWA BARAT,3277,KOTA CIMAHI,JASA/LAINNYA,9796,UNIT,2023
1871,32.0,JAWA BARAT,3278,KOTA TASIKMALAYA,AKSESORIS,323,UNIT,2023
1872,32.0,JAWA BARAT,3278,KOTA TASIKMALAYA,BATIK,323,UNIT,2023
1873,32.0,JAWA BARAT,3278,KOTA TASIKMALAYA,BORDIR,46,UNIT,2023
1874,32.0,JAWA BARAT,3278,KOTA TASIKMALAYA,CRAFT,11532,UNIT,2023
1875,32.0,JAWA BARAT,3278,KOTA TASIKMALAYA,FASHION,11255,UNIT,2023
1876,32.0,JAWA BARAT,3278,KOTA TASIKMALAYA,KONVEKSI,6873,UNIT,2023
1877,32.0,JAWA BARAT,3278,KOTA TASIKMALAYA,KULINER,49632,UNIT,2023
1878,32.0,JAWA BARAT,3278,KOTA TASIKMALAYA,MAKANAN,36302,UNIT,2023
1879,32.0,JAWA BARAT,3278,KOTA TASIKMALAYA,MINUMAN,6735,UNIT,2023
1880,32.0,JAWA BARAT,3278,KOTA TASIKMALAYA,JASA/LAINNYA,15683,UNIT,2023
1881,32.0,JAWA BARAT,3279,KOTA BANJAR,AKSESORIS,92,UNIT,2023
1882,32.0,JAWA BARAT,3279,KOTA BANJAR,BATIK,92,UNIT,2023
1883,32.0,JAWA BARAT,3279,KOTA BANJAR,BORDIR,13,UNIT,2023
1884,32.0,JAWA BARAT,3279,KOTA BANJAR,CRAFT,3278,UNIT,2023
1885,32.0,JAWA BARAT,3279,KOTA BANJAR,FASHION,3199,UNIT,2023
1886,32.0,JAWA BARAT,3279,KOTA BANJAR,KONVEKSI,1953,UNIT,2023
1887,32.0,JAWA BARAT,3279,KOTA BANJAR,KULINER,14106,UNIT,2023
1888,32.0,JAWA BARAT,3279,KOTA BANJAR,MAKANAN,10318,UNIT,2023
1889,32.0,JAWA BARAT,3279,KOTA BANJAR,MINUMAN,1914,UNIT,2023
1890,,JAWA BARAT,3279,KOTA BANJAR,JASA/LAINNYA,4457,UNIT,2023
